ensembl_gene_id	agg_PGS
ENSG00000198952	0.7482758620689656
ENSG00000163472	0.37471639251276234
ENSG00000163468	0.600925925925926
ENSG00000132677	0.05128205128205128
ENSG00000254726	0.9785867237687362
ENSG00000186377	0.008053691275167786
ENSG00000186160	0.00730769230769231
ENSG00000162366	0.09903846153846148
ENSG00000186790	0.01935483870967742
ENSG00000189030	0.1042372881355932
ENSG00000162763	0.6484848484848483
ENSG00000143061	0.38500136836343724
ENSG00000203740	0.5395973154362418
ENSG00000162374	0.8877777777777779
ENSG00000168275	0
ENSG00000241563	0.08341968911917097
ENSG00000153207	0.5435309973045822
ENSG00000156869	0.09988505747126436
ENSG00000033122	0.46490250696378854
ENSG00000143278	0.12972972972972974
ENSG00000116678	0.6787539053112233
ENSG00000159352	0.6081632653061224
ENSG00000158710	0.10701970443349751
ENSG00000049239	0.05498293515358363
ENSG00000186564	0.4684782608695653
ENSG00000244038	0.03157894736842106
ENSG00000116690	0.12000000000000001
ENSG00000126091	0.7198101265822783
ENSG00000171163	0.17976190476190473
ENSG00000172456	0.038345864661654135
ENSG00000158786	0.40380952380952395
ENSG00000118733	0.8881818181818181
ENSG00000157870	0
ENSG00000179085	0.5
ENSG00000173080	0.040277777777777773
ENSG00000120937	0.02321428571428572
ENSG00000083444	0.226984126984127
ENSG00000116691	0.010620842572062084
ENSG00000120949	0.14155405405405408
ENSG00000162521	0.5747474747474748
ENSG00000162520	0.418181818181818
ENSG00000162522	0.07119999999999997
ENSG00000116497	0.911961961961962
ENSG00000121905	0.5824761904761905
ENSG00000121900	0.07417218543046354
ENSG00000143222	0.485
ENSG00000143224	0.05928643724696357
ENSG00000158850	0.6168815471394037
ENSG00000158859	0.25011709601873533
ENSG00000158869	0.15185185185185188
ENSG00000158882	0.7644492544492543
ENSG00000248485	0.12652173913043477
ENSG00000188931	0.875
ENSG00000265107	0.11435023310023311
ENSG00000121634	0.8135006784260517
ENSG00000188092	0.08119658119658117
ENSG00000116688	0.6141028875805999
ENSG00000188800	0.7105263157894736
ENSG00000084073	0.41111111111111115
ENSG00000049089	0.0044943820224719105
ENSG00000187801	0.044238683127572016
ENSG00000127423	0.105
ENSG00000182749	0.26270204943255554
ENSG00000126106	0.35444444444444445
ENSG00000198520	0.19639204545454547
ENSG00000142945	0.23229166666666665
ENSG00000142937	0.8771929824561403
ENSG00000070785	0.3060949298813377
ENSG00000126107	0.032835820895522394
ENSG00000126088	0.15
ENSG00000162408	0.05454545454545454
ENSG00000173662	0.308955223880597
ENSG00000204859	0.040640518901388464
ENSG00000171488	0.5435344827586208
ENSG00000070886	0.34489795918367344
ENSG00000119285	0.12055921052631578
ENSG00000244020	0.015942028985507246
ENSG00000117758	0.30674157303370786
ENSG00000117751	1
ENSG00000130775	0.10714285714285714
ENSG00000117748	0.18560606060606064
ENSG00000117122	0.3956599713055954
ENSG00000159363	0.08631578947368418
ENSG00000117115	0.15250000000000002
ENSG00000142623	0.1844444444444444
ENSG00000142619	0.16499999999999998
ENSG00000142871	0.1727678571428572
ENSG00000143512	0.10666666666666667
ENSG00000143498	0.5147342995169082
ENSG00000154305	0.7142857142857143
ENSG00000186063	0.7988505747126439
ENSG00000162819	0.22073713720316623
ENSG00000164010	0.09135318704284227
ENSG00000164011	0.15798900613119607
ENSG00000154309	0.33383639271311366
ENSG00000203857	0.024950055493895673
ENSG00000143067	0.24150947822822816
ENSG00000134240	0.0918032786885246
ENSG00000134193	0.06673486088379707
ENSG00000134249	0.002793296089385475
ENSG00000092621	0.044943820224719114
ENSG00000027644	0.026612903225806447
ENSG00000130764	0
ENSG00000284770	0.2262200165425972
ENSG00000198837	0.5236218015394216
ENSG00000160741	0.5208695652173914
ENSG00000143578	0.370009505703422
ENSG00000143543	0.04502369668246445
ENSG00000143545	0.3825242718446602
ENSG00000177954	0.7028571428571427
ENSG00000162642	0.21379310344827585
ENSG00000116198	0.29890535161432996
ENSG00000169598	0.012500000000000004
ENSG00000162836	0.05252100840336138
ENSG00000116667	0.7595303605313093
ENSG00000173110	0.012605042016806723
ENSG00000143125	0.08088235294117647
ENSG00000143105	0.09278350515463923
ENSG00000177301	0.4705230560230902
ENSG00000160752	0.607
ENSG00000121957	0.5221245372818616
ENSG00000188396	0.3334231200897868
ENSG00000082482	0.3867488443759629
ENSG00000116747	0.0593939393939394
ENSG00000134207	0.279381443298969
ENSG00000163467	0.27820564516129037
ENSG00000243710	0.12060696095076402
ENSG00000117395	0.03604651162790698
ENSG00000116874	0.9333333333333333
ENSG00000065600	0.06046511627906975
ENSG00000009780	0.4491666666666667
ENSG00000023572	0.015625
ENSG00000215788	0.019696969696969702
ENSG00000117625	0.7712820512820511
ENSG00000143157	0.6676923076923077
ENSG00000160781	0.3245
ENSG00000143344	0.4303370786516855
ENSG00000116396	0.2947723440134905
ENSG00000163875	0.9949999999999999
ENSG00000131238	0.5642857142857143
ENSG00000171680	0.5030774935113088
ENSG00000116977	0.10631674757281556
ENSG00000242485	0.009210526315789473
ENSG00000179403	0.010169491525423728
ENSG00000215915	0.043919597989949793
ENSG00000135776	0.0018181818181818182
ENSG00000135763	0
ENSG00000178828	0.06153846153846151
ENSG00000169914	0.13361344537815129
ENSG00000188784	0.15344827586206894
ENSG00000162456	0.07291666666666671
ENSG00000079277	0.4075396825396826
ENSG00000117407	0.4826699899633298
ENSG00000117408	0.46804915514592943
ENSG00000117410	0.3975308641975309
ENSG00000159214	0.08585304054054055
ENSG00000196517	0.699325590108655
ENSG00000187223	0.004
ENSG00000159455	0.029411764705882353
ENSG00000187173	0.041499999999999995
ENSG00000204501	0
ENSG00000204481	6.41025641025641e-4
ENSG00000204479	0
ENSG00000172031	0.03684210526315789
ENSG00000228594	0.01916666666666667
ENSG00000189409	0.13260869565217392
ENSG00000189339	0.026317754602082136
ENSG00000008128	0.7196538461538462
ENSG00000008130	0.03667582417582417
ENSG00000178821	0.2642857142857143
ENSG00000158477	0.025203252032520326
ENSG00000158481	0
ENSG00000158485	0.019444444444444448
ENSG00000158488	0.0010526315789473684
ENSG00000117505	0.31285520974289577
ENSG00000162889	0.20153846153846164
ENSG00000162892	0.009965431259208887
ENSG00000162894	0.025287356321839084
ENSG00000162896	0.22114359786835663
ENSG00000162897	0.001791044776119403
ENSG00000182795	0.6807775003467886
ENSG00000198890	0.49523809523809537
ENSG00000142669	0.30571428571428577
ENSG00000169442	0.16666666666666666
ENSG00000176083	0.13702090592334495
ENSG00000142910	0.8374074074074074
ENSG00000162517	0.6416666666666666
ENSG00000085840	0.5002808988764045
ENSG00000143751	0.016129032258064516
ENSG00000163041	0.6186141304347826
ENSG00000182827	0.9848484848484849
ENSG00000185155	0.011111111111111112
ENSG00000143748	0.0022222222222222222
ENSG00000143771	0.3804347826086957
ENSG00000183682	0.02303370786516853
ENSG00000163909	0.08888888888888889
ENSG00000116983	0.719921875
ENSG00000090621	0.4069129916567346
ENSG00000143369	0.21188118811881188
ENSG00000143420	0.9007042253521127
ENSG00000143457	0.7637781186094069
ENSG00000143452	0.2849308300395257
ENSG00000143384	0.15875
ENSG00000154342	0.05877862595419846
ENSG00000143793	0.019387755102040816
ENSG00000162910	0.006938418208114486
ENSG00000198835	0.2710526315789474
ENSG00000181873	0.10769230769230768
ENSG00000154370	0.04452554744525548
ENSG00000162931	0.142467718794835
ENSG00000171960	0.6166666666666667
ENSG00000065978	1
ENSG00000164007	0.1398843930635838
ENSG00000117385	0.10701754385964912
ENSG00000001460	0.26336346465191585
ENSG00000117602	0.15706214689265538
ENSG00000184454	0.2082616179001721
ENSG00000116539	0.76564027370479
ENSG00000084652	0.2486519607843138
ENSG00000160051	0.018181818181818184
ENSG00000183615	0.06749999999999998
ENSG00000175130	0.3785000000000002
ENSG00000162526	0.7975460122699386
ENSG00000168679	0.09417438271604937
ENSG00000134248	0.07162162162162163
ENSG00000198492	0.8110497237569061
ENSG00000253304	0.1225
ENSG00000116353	0.042857142857142864
ENSG00000136630	0.28554216867469867
ENSG00000116141	0.27365356622998577
ENSG00000162817	0.0075000000000000015
ENSG00000117593	0.031059245960502708
ENSG00000197852	0.08888888888888885
ENSG00000276600	0.13887674825174823
ENSG00000215845	0.06533333333333333
ENSG00000158773	0.5905882352941174
ENSG00000186517	0.5988764044943814
ENSG00000143217	0.5996183206106872
ENSG00000162755	0.07942857142857139
ENSG00000143256	0.9545454545454546
ENSG00000158793	0.058333333333333334
ENSG00000158796	0.7327190170940171
ENSG00000196188	0.17596153846153847
ENSG00000163050	0.1458595387840671
ENSG00000174574	0.3933333333333333
ENSG00000168653	0.5462264150943397
ENSG00000121931	0.10299145299145299
ENSG00000162777	0.1839572192513369
ENSG00000064886	0
ENSG00000156171	0.14257678033562823
ENSG00000169291	0.06269430051813477
ENSG00000187980	0.05550314465408805
ENSG00000143437	0.8249999999999997
ENSG00000143799	0.08414634146341465
ENSG00000158864	0.2631578947368421
ENSG00000117450	0.40454545454545454
ENSG00000132780	0.3320754716981132
ENSG00000159588	0.02482758620689655
ENSG00000159592	0.6320644759797084
ENSG00000159596	0.2710526315789474
ENSG00000143570	0.3109375
ENSG00000142864	1
ENSG00000198160	0.9794871794871796
ENSG00000162426	0.22685502283105025
ENSG00000116750	0.276
ENSG00000235169	0.01164892623716153
ENSG00000116514	0.16612903225806464
ENSG00000162419	0.6835119047619047
ENSG00000154222	0.22400938477580806
ENSG00000173406	0.6683879658733722
ENSG00000197147	0.5713252333991125
ENSG00000189195	0.0995594713656388
ENSG00000058673	0.7492122916543859
ENSG00000131236	0.6697260273972602
ENSG00000133216	0.39791666666666653
ENSG00000248333	0.839010989010989
ENSG00000162390	0.1451219512195122
ENSG00000117448	0.3978787878787879
ENSG00000162687	0.20687022900763358
ENSG00000143387	0.7063829787234043
ENSG00000176256	0.34424778761061964
ENSG00000116525	0.16873977086743058
ENSG00000163131	0.15185185185185185
ENSG00000183814	1
ENSG00000274764	0
ENSG00000275774	0.03778738192835501
ENSG00000179412	0.010365853658536586
ENSG00000213516	0.20186111111111107
ENSG00000117228	0.08383458646616541
ENSG00000162645	0.023529411764705882
ENSG00000213512	0.034210526315789476
ENSG00000162654	0
ENSG00000126705	0.7437004142387015
ENSG00000000938	0.47107976198885293
ENSG00000126709	0.2538392857142857
ENSG00000277058	0.008011049723756908
ENSG00000137959	0.30403225806451617
ENSG00000174151	0.48478260869565204
ENSG00000181754	0.31526907001044946
ENSG00000134183	0.011827654181920586
ENSG00000073756	0.08796992481203007
ENSG00000153904	0.10350877192982456
ENSG00000134259	0.9160744896369019
ENSG00000188976	0
ENSG00000187583	0.02
ENSG00000188290	0.03225806451612903
ENSG00000187608	0.04025974025974026
ENSG00000116221	0.335064935064935
ENSG00000117601	0.225
ENSG00000135775	0.20793650793650792
ENSG00000135773	0.01651376146788991
ENSG00000119280	0.4888888888888887
ENSG00000137965	0.212
ENSG00000163239	0.02596702744668221
ENSG00000186118	0.2308641975308641
ENSG00000159658	0.34157740993184066
ENSG00000143801	0.14259018258781064
ENSG00000132185	0.33888888888888885
ENSG00000081721	0.2875
ENSG00000082512	0.5
ENSG00000170385	0.1836065573770491
ENSG00000198570	0.27848101265822783
ENSG00000118217	0.13902439024390245
ENSG00000137955	0.4375
ENSG00000057468	0.009615384615384616
ENSG00000213047	0.15015384615384617
ENSG00000134376	0.27888198757763977
ENSG00000117400	1
ENSG00000117399	0.028218210361067506
ENSG00000066322	0.3642857142857142
ENSG00000159479	0.2361111111111111
ENSG00000116337	0.38538047045007073
ENSG00000066279	0.012499999999999999
ENSG00000117020	0.7794905462184873
ENSG00000198912	0.02790697674418605
ENSG00000183856	1
ENSG00000163382	0.006896551724137932
ENSG00000132702	0.2233856944688666
ENSG00000132692	0.2639150943396227
ENSG00000132688	0.19440559440559438
ENSG00000143320	0.10218978102189781
ENSG00000143303	0.2138364779874214
ENSG00000143314	0.1227056277056277
ENSG00000143294	0.7227848101265822
ENSG00000123091	0.5671487603305785
ENSG00000237330	0.0504581901489118
ENSG00000131591	0.06421024403325289
ENSG00000085831	0.19294117647058825
ENSG00000187634	0.16974459724950888
ENSG00000156875	0.9079710144927536
ENSG00000156876	0.21206896551724136
ENSG00000137992	0.942857142857143
ENSG00000137996	0.024375000000000004
ENSG00000137948	0.12537377803335248
ENSG00000121774	0.31953125000000004
ENSG00000121775	0.9981651376146788
ENSG00000025800	0.8293333333333331
ENSG00000160050	0.10782608695652175
ENSG00000064703	0.6666666666666669
ENSG00000122406	0.36266666666666664
ENSG00000154511	0.996969696969697
ENSG00000143033	0.7975409836065573
ENSG00000189410	0.04079031230082856
ENSG00000117298	0.0020408163265306124
ENSG00000143502	0.88875
ENSG00000178395	0.0180327868852459
ENSG00000162620	0.1386740331491713
ENSG00000116783	0.5692307692307694
ENSG00000162621	0.4574686940966012
ENSG00000178965	0.397069597069597
ENSG00000116791	0.35004048582995956
ENSG00000162623	0.16236559139784945
ENSG00000154358	0.08775430359937399
ENSG00000183598	0
ENSG00000184260	0
ENSG00000184270	0.004081632653061225
ENSG00000178096	0.07399999999999997
ENSG00000159164	0.3486080147898428
ENSG00000143368	0.415909090909091
ENSG00000150337	0.07200000000000001
ENSG00000170128	0
ENSG00000116852	0.4555891238670696
ENSG00000116857	0.0653357531760436
ENSG00000163395	0.1907801418439716
ENSG00000203943	0.9984375
ENSG00000174529	0.04785714285714286
ENSG00000116984	0.03834951456310679
ENSG00000143742	0.00782608695652174
ENSG00000196187	0.18684979941524446
ENSG00000243709	0.10374999999999998
ENSG00000143768	0.07249999999999998
ENSG00000143819	0.557608695652174
ENSG00000116649	0.5586666666666666
ENSG00000171824	0.3315789473684211
ENSG00000117614	0.39142857142857146
ENSG00000117616	3.4246575342465754e-4
ENSG00000187010	0.10256410256410256
ENSG00000183726	0.5819887429643528
ENSG00000204178	0.8044554455445547
ENSG00000198860	0.09615384615384616
ENSG00000160838	0.09825581395348837
ENSG00000155816	0.38634361233480163
ENSG00000180875	0.5799632352941178
ENSG00000143382	0.08159075224292614
ENSG00000184007	0.8853782788730651
ENSG00000157077	0.6623490066886294
ENSG00000162493	0.04158415841584158
ENSG00000162542	0.1008164379427273
ENSG00000178922	0.02971014492753623
ENSG00000121753	0.37705707980325065
ENSG00000162631	0.6164593837535011
ENSG00000235098	0.0020833333333333337
ENSG00000143740	0.1288888888888889
ENSG00000117411	0.5711283749363218
ENSG00000162745	0.0690205011389522
ENSG00000187862	0.15277777777777776
ENSG00000162891	0.2211979166666667
ENSG00000137976	0.1259259259259259
ENSG00000203663	0.0038152610441767065
ENSG00000198128	0
ENSG00000171180	0.010526315789473684
ENSG00000157873	3.4013605442176874e-4
ENSG00000204505	0.006395985401459855
ENSG00000177151	0
ENSG00000180708	0.036065573770491806
ENSG00000162775	0.5379310344827586
ENSG00000081692	0.006896551724137932
ENSG00000179023	0.6326923076923078
ENSG00000173171	0.8145454545454545
ENSG00000143862	0.33454545454545453
ENSG00000170075	0.22978723404255322
ENSG00000143376	0.4947368421052632
ENSG00000159409	0.6173690932311623
ENSG00000178796	0.6666666666666666
ENSG00000143436	0.047058823529411764
ENSG00000213171	0.2464170040485829
ENSG00000196407	0.022448979591836737
ENSG00000159445	0.007547169811320755
ENSG00000197747	0.2916666666666667
ENSG00000123473	0.3182101328903655
ENSG00000240386	0.1500445632798574
ENSG00000186226	0.0894385026737968
ENSG00000172155	0.23039215686274508
ENSG00000020129	0.923469387755102
ENSG00000116819	0.2863636363636364
ENSG00000237763	0.22882042706457414
ENSG00000174876	0.3120722922562388
ENSG00000187733	0.2933046050939027
ENSG00000186603	0.018503937007874015
ENSG00000197454	0
ENSG00000173212	0.30422428448744243
ENSG00000163531	0.5381969118078089
ENSG00000184144	0.13040729444656243
ENSG00000143028	0.40469798657718126
ENSG00000154429	0.03517156862745098
ENSG00000143632	0.5807234432234432
ENSG00000187815	0.049030826953303255
ENSG00000117010	0.18865894039735098
ENSG00000180098	0.2653846153846154
ENSG00000188060	0.016194331983805668
