gene_id	agg_PGS
ENSG00000006432	0.190058479532164
ENSG00000006451	0.698446477974037
ENSG00000006453	0.233193277310924
ENSG00000006459	0.282608695652174
ENSG00000006468	2.40497820610065
ENSG00000006530	0.420714285714285
ENSG00000006534	0.34469696969697
ENSG00000006555	0.175
ENSG00000006606	0.114285714285714
ENSG00000006607	-0.169070512820512
ENSG00000006611	-0.114678899082569
ENSG00000006625	-0.870833333333333
ENSG00000006634	0.341666666666667
ENSG00000006638	-0.357554495438401
ENSG00000006652	2.46724890829694
ENSG00000006659	-0.125
ENSG00000006695	1.07843137254902
ENSG00000006704	1.12423124231242
ENSG00000006712	0.409090909090909
ENSG00000006715	0.852941176470588
ENSG00000006740	0.850439882697947
ENSG00000006744	-0.1
ENSG00000006747	-0.664179104477612
ENSG00000006756	-0.28125
ENSG00000006757	0.53816105769231
ENSG00000006788	0.75
ENSG00000006831	0.953440716736561
ENSG00000006837	0.364468864468864
ENSG00000007001	0.287234042553192
ENSG00000007038	-0.609375
ENSG00000007047	0.352201257861635
ENSG00000007062	0.0563986874487284
ENSG00000007080	2.05280748663102
ENSG00000007129	-0.0871559633027523
ENSG00000007168	1.66723199642164
ENSG00000007171	-0.00683138492433475
ENSG00000007174	0.0689655172413793
ENSG00000007202	1.09803921568627
ENSG00000007216	-0.0797101449275362
ENSG00000007237	0.789351851851852
ENSG00000007255	-0.105263157894737
ENSG00000007264	-0.022930074930821
ENSG00000007306	0.00476190476190476
ENSG00000007312	0.342857142857143
ENSG00000007314	1.23376623376623
ENSG00000007341	0.946428571428571
ENSG00000007350	-0.807692307692308
ENSG00000007372	3.24322772554938
ENSG00000007376	-0.194444444444443
ENSG00000007384	0.240371148459384
ENSG00000007392	-0.0181818181818182
ENSG00000007402	0.180094786729858
ENSG00000007516	-0.686904761904762
ENSG00000007520	-1.75
ENSG00000007541	0.272609819121447
ENSG00000007545	1.61073825503356
ENSG00000007866	2.08222135007849
ENSG00000007908	-0.102207568807339
ENSG00000007923	2.5625
ENSG00000007933	0.017857142857143
ENSG00000007944	0.487341772151899
ENSG00000007952	0.438636363636364
ENSG00000007968	0.432954545454545
ENSG00000008018	1.62307692307692
ENSG00000008056	1.14728682170543
ENSG00000008083	3.26539278131635
ENSG00000008086	1.34143518518519
ENSG00000008118	1.65049678550555
ENSG00000008128	1.32769230769231
ENSG00000008130	0.237637362637363
ENSG00000008196	5.33333333333333
ENSG00000008197	4.87075471698113
ENSG00000008226	1.16666666666667
ENSG00000008256	0.235042735042735
ENSG00000008277	0.704651162790698
ENSG00000008282	0.668269230769231
ENSG00000008283	-0.116004962779156
ENSG00000008294	0.610849056603774
ENSG00000008300	0.702380952380952
ENSG00000008311	0.428651685393258
ENSG00000008323	0.435958964424093
ENSG00000008324	-0.539473684210526
ENSG00000008382	-0.4375
ENSG00000008394	0.0568181818181815
ENSG00000008405	0.352891156462585
ENSG00000008438	-0.453125
ENSG00000008441	0.232782369146006
ENSG00000008513	0.078977779702238
ENSG00000008516	-0.750700280112045
ENSG00000008517	-0.273809523809524
ENSG00000008710	-0.0239234449760766
ENSG00000008735	1.63461538461538
ENSG00000008838	0.530405405405405
ENSG00000008853	1.6193548387096799
ENSG00000008869	0.546328671328671
ENSG00000008952	2.5625
ENSG00000008988	1.92276422764228
ENSG00000009307	4.82099483204134
ENSG00000009335	0.105187319884726
ENSG00000009413	1.11666666666667
ENSG00000009709	0.649076517150396
ENSG00000009724	-0.21875
ENSG00000009765	-0.1
ENSG00000009780	1.01666666666667
ENSG00000009790	0.75568856362357
ENSG00000009830	0.482673267326733
ENSG00000009844	1.12
ENSG00000009950	-0.0333333333333333
ENSG00000009954	0.945833333333333
ENSG00000010017	0.0409090909090909
ENSG00000010030	-0.0234375
ENSG00000010072	-0.60989010989011
ENSG00000010165	-0.0876623376623377
ENSG00000010219	-0.421052631578947
ENSG00000010244	0.794573643410853
ENSG00000010256	-0.5
ENSG00000010270	0.89008620689655
ENSG00000010278	-0.18
ENSG00000010282	1.3152972027972
ENSG00000010292	0.262100082034455
ENSG00000010295	2.38461538461538
ENSG00000010310	-0.053467365967366
ENSG00000010318	0.945763087843833
ENSG00000010319	-0.197368421052632
ENSG00000010322	0.289473684210526
ENSG00000010327	0.0394736842105263
ENSG00000010361	-0.0241935483870968
ENSG00000010379	1.33125
ENSG00000010404	-0.375739644970414
ENSG00000010438	0.0769230769230769
ENSG00000010539	0.294555699109962
ENSG00000010610	0.095992260917634
ENSG00000010626	0.310561626225293
ENSG00000010671	1.21153846153846
ENSG00000010704	-0.291666666666667
ENSG00000010803	0.674231458505652
ENSG00000010810	2.39497965574782
ENSG00000010818	1.2997545622358
ENSG00000010932	0.217948717948718
ENSG00000011007	1.74242424242424
ENSG00000011009	2.01034107402032
ENSG00000011021	1.32638888888889
ENSG00000011028	0.533834586466165
ENSG00000011083	0.353383458646617
ENSG00000011105	2.41063505999415
ENSG00000011114	2.05031084253543
ENSG00000011132	-0.201024272680324
ENSG00000011143	0.6
ENSG00000011198	-0.190909090909091
ENSG00000011201	0.48019801980198
ENSG00000011243	-0.253846153846154
ENSG00000011258	2.39811046511628
ENSG00000011260	0.487179487179487
ENSG00000011275	0.375751148815836
ENSG00000011295	-0.1
ENSG00000011304	1.83695652173913
ENSG00000011332	1.575
ENSG00000011347	0.349609375
ENSG00000011376	0.5
ENSG00000011405	0.903071389042611
ENSG00000011422	-0.173469387755102
ENSG00000011426	0.3
ENSG00000011451	0.621933962264151
ENSG00000011454	2.52357970215113
ENSG00000011465	2.74674660717606
ENSG00000011478	0.263157894736842
ENSG00000011485	2.8
ENSG00000011523	0.084407464409388
ENSG00000011566	0.803691275167785
ENSG00000011590	0.316417378917379
ENSG00000011600	0.694029850746269
ENSG00000011638	-0.215054514956667
ENSG00000011677	1.04988687782806
ENSG00000012048	0.13969764837626
ENSG00000012061	0.021376433785193
ENSG00000012124	0.551136363636365
ENSG00000012171	0.563829787234043
ENSG00000012174	0.419491525423729
ENSG00000012211	0.934210526315789
ENSG00000012223	0.0526315789473684
ENSG00000012232	0.80783837017943
ENSG00000012504	0.415642102583683
ENSG00000012660	0.901585820895523
ENSG00000012779	-0.578125
ENSG00000012817	-0.204182330827067
ENSG00000012822	1.5265731292517
ENSG00000012963	0.930555555555556
ENSG00000012983	0.561287411640846
ENSG00000013016	0.134042553191489
ENSG00000013275	0.842105263157895
ENSG00000013288	-0.909090909090909
ENSG00000013293	0.578738038277512
ENSG00000013297	-0.0226130653266332
ENSG00000013306	0.0289085545722714
ENSG00000013364	-0.124489795918367
ENSG00000013374	2.21071428571429
ENSG00000013375	0.0201149425287355
ENSG00000013392	0.370545977011494
ENSG00000013441	0.0210526315789474
ENSG00000013503	0.0151515151515152
ENSG00000013523	0.0363636363636364
ENSG00000013561	0.498950921364714
ENSG00000013563	-0.14825978619082
ENSG00000013573	-0.076508620689655
ENSG00000013583	-0.503311258278146
ENSG00000013588	0.242718446601942
ENSG00000013619	1.72355733570687
ENSG00000013725	0.0295698924731183
ENSG00000013810	0.361788617886179
ENSG00000014123	0.147058823529412
ENSG00000014138	-0.129909365558912
ENSG00000014164	0.615384615384615
ENSG00000014216	1.94767441860465
ENSG00000014257	-0.05
ENSG00000014641	0.524691358024691
ENSG00000014824	0.713114754098361
ENSG00000014914	0.827586206896552
ENSG00000014919	-0.762820512820513
ENSG00000015133	0.711538461538462
ENSG00000015153	0.507352941176471
ENSG00000015171	1.67080200501253
ENSG00000015285	1.09090909090909
ENSG00000015413	-0.739598451862603
ENSG00000015475	-0.436022859356838
ENSG00000015479	2.62082691319979
ENSG00000015520	-0.147887323943662
ENSG00000015532	1.83333333333333
ENSG00000015568	0.170807453416149
ENSG00000015592	1.1039886039886
ENSG00000015676	0.318965517241379
ENSG00000016082	2.18303571428571
ENSG00000016391	-0.191135513646853
ENSG00000016402	-0.432489451476793
ENSG00000016490	0.177777777777778
ENSG00000016602	-0.202380952380952
ENSG00000016864	0.320471014492754
ENSG00000017260	1.3159886264217
ENSG00000017427	6.06043956043956
ENSG00000017483	0.374906924795234
ENSG00000017797	1.46688674454037
ENSG00000018189	1.4827868852459
ENSG00000018236	0.973214285714285
ENSG00000018280	-0.0885416666666667
ENSG00000018408	0.966475095785439
ENSG00000018510	2.08823529411765
ENSG00000018610	-0.333333333333333
ENSG00000018625	0.990291262135922
ENSG00000018699	0.242798353909465
ENSG00000018869	-0.088045634920635
ENSG00000019102	-0.0127118644067797
ENSG00000019144	0.584733893557423
ENSG00000019169	0.845794392523365
ENSG00000019186	-0.293611793611794
ENSG00000019485	2.45414923291492
ENSG00000019505	0.223880597014925
ENSG00000019549	1.26219512195122
ENSG00000019582	1.25155279503106
ENSG00000019991	1.28289473684211
ENSG00000019995	0.597035040431267
ENSG00000020129	1.85714285714286
ENSG00000020181	0.431347150259067
ENSG00000020256	1.08741258741259
ENSG00000020426	0.264705882352941
ENSG00000020577	0.976652294806994
ENSG00000020633	0.188725490196078
ENSG00000020922	0.0197089947089945
ENSG00000021300	0.910714285714286
ENSG00000021355	0.0697115384615385
ENSG00000021461	-0.577669902912621
ENSG00000021488	-0.0578718962865304
ENSG00000021574	0.947463768115942
ENSG00000021645	1.20396385405971
ENSG00000021762	0.819799498746866
ENSG00000021776	-0.538759689922481
ENSG00000021826	0.807407407407407
ENSG00000021852	-0.328358208955224
ENSG00000022267	1.46212121212121
ENSG00000022277	-0.661971830985915
ENSG00000022355	1.79785478547854
ENSG00000022556	-0.254693366708385
ENSG00000022567	1.10468911917098
ENSG00000022840	2.11842105263158
ENSG00000022976	0.275
ENSG00000023041	0.495939029817534
ENSG00000023171	0.58587786259542
ENSG00000023191	-0.470450638768359
ENSG00000023228	0.396634615384616
ENSG00000023287	1.39047615673995
ENSG00000023318	1.384375
ENSG00000023330	0.284251412429379
ENSG00000023445	0.104365413393191
ENSG00000023516	0.514192949907236
ENSG00000023572	-0.515625
ENSG00000023608	-0.731707317073171
ENSG00000023697	-0.673076923076923
ENSG00000023734	0.590342679127726
ENSG00000023839	0.521951219512195
ENSG00000023892	2.02564102564103
ENSG00000023902	0.519005847953216
ENSG00000023909	0.357677902621723
ENSG00000024048	0.759450171821306
ENSG00000024422	0.0768842268842267
ENSG00000024526	-0.572289156626506
ENSG00000024862	0.571961620469083
ENSG00000025039	0.575
ENSG00000025156	0.738372093023256
ENSG00000025293	2.67548076923077
ENSG00000025423	-0.0906593406593405
ENSG00000025434	1.7859519967729
ENSG00000025708	-0.610321100917431
ENSG00000025770	0.429824561403509
ENSG00000025772	-0.1796875
ENSG00000025796	1.04020100502513
ENSG00000025800	1.46
ENSG00000026025	0.0644282360831654
ENSG00000026103	-0.360759493670886
ENSG00000026297	-0.876358695652174
ENSG00000026508	0.413533834586466
ENSG00000026559	1.5411279896574
ENSG00000026652	0.5379440014498
ENSG00000026751	-0.563636363636364
ENSG00000026950	-0.246886322463769
ENSG00000027001	-0.6125
ENSG00000027075	0.640535372848948
ENSG00000027644	-0.0846774193548387
ENSG00000027697	-0.862068965517241
ENSG00000027847	0.854430379746835
ENSG00000027869	0.6
ENSG00000028116	0.788888888888889
ENSG00000028137	-0.361386138613861
ENSG00000028203	4.14772727272727
ENSG00000028277	1.81428571428571
ENSG00000028310	-0.472222222222222
ENSG00000028528	2.328125
ENSG00000028839	2.374099909991
ENSG00000029153	0.0780590717299578
ENSG00000029363	1.42469383849981
ENSG00000029364	0.652654867256637
ENSG00000029534	0.0595238095238095
ENSG00000029559	1.37321428571429
ENSG00000029639	-1.5625
ENSG00000029725	1.0320197044335
ENSG00000029993	2.82857142857143
ENSG00000030066	2.296875
ENSG00000030110	0.248335893497183
ENSG00000030304	1.64912280701754
ENSG00000030419	3.57955128205128
ENSG00000030582	0.392857142857143
ENSG00000031003	3.41587017719116
ENSG00000031081	0.984674329501916
ENSG00000031691	0.0317460317460315
ENSG00000031698	0.0933333333333333
ENSG00000031823	1.61206896551724
ENSG00000032219	1.90290795481856
ENSG00000032389	-0.0736434108527132
ENSG00000032444	-0.0555555555555556
ENSG00000032742	0.948333333333335
ENSG00000033011	1.14285714285714
ENSG00000033030	0.58695652173913
ENSG00000033050	1.57156699889258
ENSG00000033100	-0.00621321124918247
ENSG00000033122	0.841922005571031
ENSG00000033170	0.975140100092902
ENSG00000033178	0
ENSG00000033327	0.09
ENSG00000033627	0.488372093023256
ENSG00000033800	3.20833333333333
ENSG00000033867	0.145348837209302
ENSG00000034053	0.291868307390848
ENSG00000034152	0.0666666666666667
ENSG00000034239	-0.423076923076923
ENSG00000034510	0.815079365079365
ENSG00000034533	0.0385598936069157
ENSG00000034677	0.808398220244717
ENSG00000034693	0.413865546218487
ENSG00000034713	1.0462962962963
ENSG00000034971	0.214285714285714
ENSG00000035115	0.0729166666666667
ENSG00000035141	0.401785714285714
ENSG00000035403	0.630434782608696
ENSG00000035499	0.321917808219178
ENSG00000035664	0.177304964539007
ENSG00000035681	0.304054054054054
ENSG00000035687	0.418478260869565
ENSG00000035720	0.674698795180723
ENSG00000035862	0.138795986622074
ENSG00000035928	1.02892561983471
ENSG00000036054	3.53703703703704
ENSG00000036257	0.937853107344633
ENSG00000036448	0.011686991869919
ENSG00000036473	0.473118279569892
ENSG00000036530	0.791666666666667
ENSG00000036549	2.33720917193261
ENSG00000036565	0.261618325642716
ENSG00000036672	2.12981091966883
ENSG00000036828	0.344649472784269
ENSG00000037042	0.290909090909091
ENSG00000037241	0.127777777777778
ENSG00000037280	0.281818181818182
ENSG00000037474	-0.184615384615385
ENSG00000037637	1.70952628839147
ENSG00000037749	0.314524765729585
ENSG00000037757	-0.843283582089552
ENSG00000037897	-0.0681818181818182
ENSG00000037965	1.17833333333333
ENSG00000038002	-1.05645161290323
ENSG00000038210	-0.190839694656489
ENSG00000038219	1.06884057971015
ENSG00000038274	0.411764705882353
ENSG00000038295	0.880239520958084
ENSG00000038358	0.673809523809524
ENSG00000038382	0.0572916666666667
ENSG00000038427	2.58005952380952
ENSG00000038532	0.821428571428571
ENSG00000038945	0.52777777777778
ENSG00000039068	0.0766129032258065
ENSG00000039123	-0.06
ENSG00000039139	0.118
ENSG00000039319	0.38727445394112
ENSG00000039523	1.63106673407482
ENSG00000039537	0.0570859872611465
ENSG00000039560	1.52970157657658
ENSG00000039600	0.905555555555556
ENSG00000039650	-0.15954415954416
ENSG00000039987	-0.031212484993998
ENSG00000040199	2.24497319034853
ENSG00000040275	0.0974544778892605
ENSG00000040341	2.02258873491417
ENSG00000040487	-0.234349427168576
ENSG00000040531	0.0247981063770533
ENSG00000040608	-0.0309734513274336
ENSG00000040633	0.735955056179775
ENSG00000040731	1.58515468271566
ENSG00000040933	0.689418373159121
ENSG00000041353	1.40642622180451
ENSG00000041357	0.322350543478261
ENSG00000041515	1.74145299145299
ENSG00000041802	-1.48275862068966
ENSG00000041880	0.267341040462428
ENSG00000041982	0.445020053475936
ENSG00000041988	0.202898550724638
ENSG00000042062	0.072463768115942
ENSG00000042088	-0.277221283947741
ENSG00000042286	-0.402801003344481
ENSG00000042317	0.188271604938272
ENSG00000042429	-0.532327586206897
ENSG00000042445	-0.761904761904762
ENSG00000042493	0.309230769230769
ENSG00000042753	1.21875
ENSG00000042781	0.626783479349186
ENSG00000042813	0.451923076923077
ENSG00000042832	0.244186046511628
ENSG00000042980	-0.0679012345679012
ENSG00000043039	0.704787234042553
ENSG00000043093	0.448979591836735
ENSG00000043143	1.51023391812866
ENSG00000043355	0.403914590747331
ENSG00000043462	0.30421686746988
ENSG00000043514	0.307692307692308
ENSG00000043591	0.698501872659176
ENSG00000044012	0.195121951219512
ENSG00000044090	0.847282608695652
ENSG00000044115	1.23837209302326
ENSG00000044446	-0.151098901098901
ENSG00000044459	1.25
ENSG00000044524	4.0703125
ENSG00000044574	-0.0737327188940092
ENSG00000046604	-0.0333333333333333
ENSG00000046647	0.235335907434309
ENSG00000046651	-0.373456790123457
ENSG00000046653	2.48677248677249
ENSG00000046774	-0.41124006017623
ENSG00000046889	0.749283667621776
ENSG00000047056	1.01755136986301
ENSG00000047188	-0.274752475247525
ENSG00000047230	0.424244163796403
ENSG00000047249	0.246159029649596
ENSG00000047315	-0.805555555555556
ENSG00000047346	0.76941370607649
ENSG00000047365	0.272223158131177
ENSG00000047410	0.284444444444444
ENSG00000047457	0.581081081081081
ENSG00000047578	1.96296296296296
ENSG00000047579	-0.0377358490566038
ENSG00000047597	0.371345029239766
ENSG00000047617	0.345238095238095
ENSG00000047621	0.16
ENSG00000047634	-0.089508437270726507
ENSG00000047648	0.264652014652015
ENSG00000047662	0.144409937888199
ENSG00000047849	0.678027901077995
ENSG00000047932	0.587443946188341
ENSG00000047936	0.510489510489511
ENSG00000048028	0.352112676056338
ENSG00000048052	3.05638580931264
ENSG00000048140	0.462121212121212
ENSG00000048162	-0.491525423728814
ENSG00000048342	0.0795454545454545
ENSG00000048392	-0.224137931034483
ENSG00000048405	1.30629350193932
ENSG00000048462	0.230434782608696
ENSG00000048471	0.397260273972603
ENSG00000048540	5.37048969072165
ENSG00000048544	0.291666666666667
ENSG00000048545	-0.274
ENSG00000048649	2
ENSG00000048707	1.16957056101793
ENSG00000048740	2.17889908256881
ENSG00000048828	0.244588744588745
ENSG00000048991	2.88490829346092
ENSG00000049089	-0.140449438202247
ENSG00000049130	2.11658031088083
ENSG00000049167	-0.314516129032258
ENSG00000049192	2.26360208852674
ENSG00000049239	0.133447098976109
ENSG00000049245	-0.448863636363636
ENSG00000049246	-0.139353197674419
ENSG00000049247	0.193548387096774
ENSG00000049249	-0.00892857142857149
ENSG00000049283	0.657787965783923
ENSG00000049323	0.127688172043011
ENSG00000049449	-0.0650406504065041
ENSG00000049540	2.93333333333333
ENSG00000049541	0.5
ENSG00000049618	1.89108910891089
ENSG00000049656	0.147286821705426
ENSG00000049759	0.113793103448276
ENSG00000049768	1.43272727272727
ENSG00000049769	1.4025974025974
ENSG00000049860	-0.625
ENSG00000049883	0.55
ENSG00000050030	1.91744120940649
ENSG00000050130	0.178082191780822
ENSG00000050165	0.125
ENSG00000050327	1.06166666666666
ENSG00000050344	0.164451827242525
ENSG00000050393	0.03125
ENSG00000050405	0.776797244941886
ENSG00000050426	0.233333333333333
ENSG00000050438	0.987261146496815
ENSG00000050555	-0.0975609756097561
ENSG00000050628	-0.234309623430962
ENSG00000050730	0.25765306122449
ENSG00000050748	0.877817345834834
ENSG00000050767	0.142857142857143
ENSG00000050820	-0.443661971830986
ENSG00000051009	1.0665428137139
ENSG00000051108	0.0728155339805825
ENSG00000051128	0.39699705067477
ENSG00000051180	0.330357142857143
ENSG00000051341	0.108108108108108
ENSG00000051382	1.56168345543346
ENSG00000051523	-0.6125
ENSG00000051596	-0.616822429906542
ENSG00000051620	-0.401098901098901
ENSG00000051825	1.16129794067637
ENSG00000052126	1.24626865671642
ENSG00000052344	0.0349344978165939
ENSG00000052723	-0.391025641025641
ENSG00000052749	0.0504587155963303
ENSG00000052795	0.352941176470588
ENSG00000052802	0.199764784946237
ENSG00000052841	2.27142857142857
ENSG00000052850	1.64285714285714
ENSG00000053108	0.554608294930875
ENSG00000053254	2.19815033451397
ENSG00000053328	0
ENSG00000053371	-0.05
ENSG00000053372	0.758064516129032
ENSG00000053438	0.981707317073171
ENSG00000053501	0.285714285714286
ENSG00000053524	-0.140965732087227
ENSG00000053702	1.30769230769231
ENSG00000053747	-0.0476190476190476
ENSG00000053770	-0.0552325581395349
ENSG00000053900	-0.115853658536586
ENSG00000053918	-0.291208791208791
ENSG00000054116	0.12962962962963
ENSG00000054118	1.25417621549786
ENSG00000054148	-0.0227272727272727
ENSG00000054179	-0.3125
ENSG00000054219	-0.358108108108108
ENSG00000054267	1.31875962063658
ENSG00000054277	-0.382608695652174
ENSG00000054282	0.541353383458647
ENSG00000054356	0.0797101449275362
ENSG00000054392	0.360006873639592
ENSG00000054523	0.441942157224202
ENSG00000054598	0.506591337099812
ENSG00000054611	0.470802919708029
ENSG00000054654	0.533613445378151
ENSG00000054690	0.452374527792768
ENSG00000054793	0.5
ENSG00000054796	-1.5
ENSG00000054803	0.405415430267062
ENSG00000054938	0.254646840148699
ENSG00000054965	2.1124269005848
ENSG00000054967	0.153663366336633
ENSG00000054983	1.27777777777778
ENSG00000055044	-0.298882681564246
ENSG00000055070	3.09375
ENSG00000055118	0.0980392156862745
ENSG00000055130	0.977221597300336
ENSG00000055147	0.545634920634923
ENSG00000055163	0.295116140559857
ENSG00000055208	2.43665915138971
ENSG00000055211	0.0375
ENSG00000055332	0.386116465698741
ENSG00000055483	0.732887951242382
ENSG00000055609	0.963133640552995
ENSG00000055732	0.103571428571428
ENSG00000055813	0.130708661417323
ENSG00000055917	3.41980286738351
ENSG00000055950	-0.435185185185185
ENSG00000055955	0.4
ENSG00000055957	0.0588235294117647
ENSG00000056050	-0.134328358208955
ENSG00000056097	1.79268292682927
ENSG00000056277	0.553894927536232
ENSG00000056291	0.256041222459135
ENSG00000056487	0.668859649122807
ENSG00000056558	0.58236447995414
ENSG00000056586	2.79479104477612
ENSG00000056736	0.119047619047619
ENSG00000056972	1.24393203883495
ENSG00000056998	-0.481742527173913
ENSG00000057019	0.588075880758808
ENSG00000057149	-0.0536858974358975
ENSG00000057252	-0.246428571428571
ENSG00000057294	-0.271739130434783
ENSG00000057468	-1.03846153846154
ENSG00000057593	-0.294117647058824
ENSG00000057608	0.289772727272727
ENSG00000057657	1.40825688073395
ENSG00000057663	1.4024211298606
ENSG00000057704	0.106299212598425
ENSG00000057757	0.102040816326531
ENSG00000057935	0.548245614035088
ENSG00000058056	0.263440860215054
ENSG00000058063	0.470703125
ENSG00000058085	0.117977528089888
ENSG00000058091	0.811074918566775
ENSG00000058262	0.681034482758621
ENSG00000058272	2.3855421686747
ENSG00000058335	0.567375886524823
ENSG00000058404	0.46242774566474
ENSG00000058453	0.244318181818182
ENSG00000058600	1.03411872705018
ENSG00000058668	0.902339584073943
ENSG00000058673	1.65672252333015
ENSG00000058729	-0.973214285714286
ENSG00000058799	0.261932045545491
ENSG00000058804	0.442857142857143
ENSG00000058866	0.526370130594932
ENSG00000059122	-0.0992680402490243
ENSG00000059145	2.11538461538462
ENSG00000059377	-0.15748031496063
ENSG00000059378	-0.177884615384615
ENSG00000059573	0.113431677018633
ENSG00000059588	0.0263157894736842
ENSG00000059691	0.2
ENSG00000059728	0.632882882882883
ENSG00000059758	1.26576029166034
ENSG00000059769	-0.351351351351351
ENSG00000059804	-0.0490196078431373
ENSG00000059915	1.25116938341602
ENSG00000060069	0.0310344827586207
ENSG00000060138	1.02594339622642
ENSG00000060140	0.19818463783981
ENSG00000060237	0.369300911854103
ENSG00000060339	1.225
ENSG00000060491	-0.32
ENSG00000060558	-0.0155502392344498
ENSG00000060566	-0.384615384615385
ENSG00000060642	0.593246438981466
ENSG00000060656	0.447154471544715
ENSG00000060688	0.918918918918919
ENSG00000060709	2.20193037314989
ENSG00000060718	1.63517441860465
ENSG00000060749	0.253968253968254
ENSG00000060762	-0.234375
ENSG00000060971	-1.03804347826087
ENSG00000060982	-0.177514792899408
ENSG00000061273	1.04661016949153
ENSG00000061337	0.275236540511727
ENSG00000061455	0.699999999999999
ENSG00000061492	0.842105263157895
ENSG00000061656	0.408571428571429
