Gene_ID,Num.Enhancers
ENSG00000184544,1
ENSG00000184545,21
ENSG00000184557,58
ENSG00000184564,3
ENSG00000184571,2
ENSG00000184574,19
ENSG00000184575,19
ENSG00000184584,14
ENSG00000184588,63
ENSG00000184599,15
ENSG00000184601,2
ENSG00000184602,43
ENSG00000184608,6
ENSG00000184611,1
ENSG00000184612,2
ENSG00000184613,8
ENSG00000184619,16
ENSG00000184634,5
ENSG00000184635,7
ENSG00000184640,60
ENSG00000184650,1
ENSG00000184659,2
ENSG00000184661,18
ENSG00000184669,4
ENSG00000184672,6
ENSG00000184675,2
ENSG00000184677,11
ENSG00000184678,17
ENSG00000184697,30
ENSG00000184702,19
ENSG00000184708,13
ENSG00000184709,15
ENSG00000184716,6
ENSG00000184719,24
ENSG00000184730,9
ENSG00000184731,5
ENSG00000184743,16
ENSG00000184752,6
ENSG00000184761,1
ENSG00000184785,2
ENSG00000184786,12
ENSG00000184787,28
ENSG00000184788,1
ENSG00000184792,16
ENSG00000184795,2
ENSG00000184809,4
ENSG00000184811,4
ENSG00000184828,13
ENSG00000184831,22
ENSG00000184838,9
ENSG00000184840,8
ENSG00000184845,3
ENSG00000184857,17
ENSG00000184860,3
ENSG00000184863,10
ENSG00000184867,1
ENSG00000184887,26
ENSG00000184895,1
ENSG00000184897,31
ENSG00000184898,4
ENSG00000184900,12
ENSG00000184903,5
ENSG00000184905,1
ENSG00000184906,4
ENSG00000184908,31
ENSG00000184911,2
ENSG00000184916,21
ENSG00000184922,19
ENSG00000184924,3
ENSG00000184925,32
ENSG00000184937,6
ENSG00000184939,30
ENSG00000184949,20
ENSG00000184956,1
ENSG00000184967,7
ENSG00000184979,6
ENSG00000184983,17
ENSG00000184984,1
ENSG00000184985,19
ENSG00000184986,11
ENSG00000184988,19
ENSG00000184990,30
ENSG00000184991,1
ENSG00000184992,43
ENSG00000184995,1
ENSG00000184999,1
ENSG00000185000,16
ENSG00000185002,1
ENSG00000185008,8
ENSG00000185009,16
ENSG00000185010,9
ENSG00000185015,7
ENSG00000185019,10
ENSG00000185022,30
ENSG00000185024,30
ENSG00000185028,1
ENSG00000185033,39
ENSG00000185038,5
ENSG00000185040,1
ENSG00000185043,30
ENSG00000185046,7
ENSG00000185049,16
ENSG00000185052,2
ENSG00000185053,1
ENSG00000185055,4
ENSG00000185056,26
ENSG00000185065,11
ENSG00000185070,4
ENSG00000185078,6
ENSG00000185085,17
ENSG00000185088,38
ENSG00000185090,9
ENSG00000185100,12
ENSG00000185101,14
ENSG00000185104,4
ENSG00000185105,23
ENSG00000185112,5
ENSG00000185115,3
ENSG00000185122,22
ENSG00000185127,9
ENSG00000185129,21
ENSG00000185130,21
ENSG00000185133,11
ENSG00000185149,3
ENSG00000185155,7
ENSG00000185156,1
ENSG00000185158,8
ENSG00000185163,9
ENSG00000185164,7
ENSG00000185168,22
ENSG00000185176,2
ENSG00000185186,53
ENSG00000185187,30
ENSG00000185189,23
ENSG00000185198,13
ENSG00000185201,24
ENSG00000185203,1
ENSG00000185215,19
ENSG00000185219,1
ENSG00000185220,3
ENSG00000185222,4
ENSG00000185231,1
ENSG00000185236,13
ENSG00000185238,9
ENSG00000185245,5
ENSG00000185246,4
ENSG00000185247,1
ENSG00000185250,15
ENSG00000185252,11
ENSG00000185261,5
ENSG00000185262,39
ENSG00000185267,33
ENSG00000185269,17
ENSG00000185271,6
ENSG00000185272,1
ENSG00000185274,3
ENSG00000185275,1
ENSG00000185278,7
ENSG00000185290,2
ENSG00000185291,16
ENSG00000185296,9
ENSG00000185298,31
ENSG00000185303,9
ENSG00000185304,11
ENSG00000185305,7
ENSG00000185306,5
ENSG00000185324,29
ENSG00000185332,30
ENSG00000185338,43
ENSG00000185339,11
ENSG00000185340,13
ENSG00000185344,17
ENSG00000185345,2
ENSG00000185347,22
ENSG00000185352,2
ENSG00000185359,29
ENSG00000185361,21
ENSG00000185379,10
ENSG00000185386,26
ENSG00000185404,16
ENSG00000185414,8
ENSG00000185418,2
ENSG00000185420,29
ENSG00000185432,9
ENSG00000185433,30
ENSG00000185436,19
ENSG00000185437,10
ENSG00000185442,31
ENSG00000185453,9
ENSG00000185467,2
ENSG00000185475,13
ENSG00000185477,8
ENSG00000185479,15
ENSG00000185480,25
ENSG00000185482,5
ENSG00000185483,6
ENSG00000185485,27
ENSG00000185495,31
ENSG00000185499,24
ENSG00000185504,26
ENSG00000185507,20
ENSG00000185513,7
ENSG00000185515,6
ENSG00000185518,5
ENSG00000185519,38
ENSG00000185522,18
ENSG00000185527,11
ENSG00000185532,9
ENSG00000185551,13
ENSG00000185559,5
ENSG00000185561,16
ENSG00000185565,11
ENSG00000185567,20
ENSG00000185585,4
ENSG00000185591,22
ENSG00000185596,2
ENSG00000185608,14
ENSG00000185610,1
ENSG00000185614,6
ENSG00000185615,11
ENSG00000185619,11
ENSG00000185621,12
ENSG00000185624,32
ENSG00000185627,23
ENSG00000185630,13
ENSG00000185633,7
ENSG00000185634,12
ENSG00000185640,20
ENSG00000185641,1
ENSG00000185650,39
ENSG00000185651,6
ENSG00000185652,3
ENSG00000185658,3
ENSG00000185664,26
ENSG00000185666,25
ENSG00000185668,1
ENSG00000185669,16
ENSG00000185670,11
ENSG00000185674,1
ENSG00000185681,5
ENSG00000185684,10
ENSG00000185686,8
ENSG00000185689,1
ENSG00000185697,23
ENSG00000185710,11
ENSG00000185716,14
ENSG00000185721,14
ENSG00000185722,12
ENSG00000185728,7
ENSG00000185730,21
ENSG00000185736,15
ENSG00000185737,4
ENSG00000185739,16
ENSG00000185742,1
ENSG00000185745,17
ENSG00000185753,4
ENSG00000185758,10
ENSG00000185760,9
ENSG00000185761,8
ENSG00000185774,9
ENSG00000185787,17
ENSG00000185792,1
ENSG00000185798,16
ENSG00000185800,21
ENSG00000185803,6
ENSG00000185808,14
ENSG00000185811,43
ENSG00000185813,20
ENSG00000185818,7
ENSG00000185825,7
ENSG00000185829,1
ENSG00000185834,1
ENSG00000185837,7
ENSG00000185838,20
ENSG00000185839,7
ENSG00000185842,4
ENSG00000185847,1
ENSG00000185860,2
ENSG00000185862,7
ENSG00000185863,14
ENSG00000185864,14
ENSG00000185869,2
ENSG00000185873,1
ENSG00000185875,13
ENSG00000185880,14
ENSG00000185883,26
ENSG00000185885,27
ENSG00000185888,1
ENSG00000185896,16
ENSG00000185897,22
ENSG00000185900,9
ENSG00000185904,4
ENSG00000185905,17
ENSG00000185909,16
ENSG00000185915,1
ENSG00000185917,11
ENSG00000185920,9
ENSG00000185924,21
ENSG00000185933,6
ENSG00000185942,3
ENSG00000185946,3
ENSG00000185947,6
ENSG00000185950,21
ENSG00000185955,10
ENSG00000185958,2
ENSG00000185960,1
ENSG00000185962,3
ENSG00000185963,19
ENSG00000185966,5
ENSG00000185973,2
ENSG00000185974,1
ENSG00000185985,2
ENSG00000185986,33
ENSG00000185988,1
ENSG00000185989,49
ENSG00000186001,23
ENSG00000186007,13
ENSG00000186009,7
ENSG00000186010,6
ENSG00000186017,3
ENSG00000186019,8
ENSG00000186020,3
ENSG00000186026,6
ENSG00000186038,2
ENSG00000186047,12
ENSG00000186049,8
ENSG00000186051,1
ENSG00000186056,17
ENSG00000186063,11
ENSG00000186073,7
ENSG00000186074,24
ENSG00000186075,18
ENSG00000186076,11
ENSG00000186081,27
ENSG00000186086,1
ENSG00000186088,40
ENSG00000186094,2
ENSG00000186104,16
ENSG00000186105,2
ENSG00000186106,24
ENSG00000186111,13
ENSG00000186115,2
ENSG00000186118,6
ENSG00000186130,5
ENSG00000186132,12
ENSG00000186141,9
ENSG00000186146,1
ENSG00000186148,4
ENSG00000186152,1
ENSG00000186153,4
ENSG00000186160,3
ENSG00000186162,23
ENSG00000186166,20
ENSG00000186174,23
ENSG00000186184,13
ENSG00000186185,5
ENSG00000186187,25
ENSG00000186188,8
ENSG00000186190,1
ENSG00000186191,2
ENSG00000186193,43
ENSG00000186197,11
ENSG00000186198,9
ENSG00000186204,4
ENSG00000186205,9
ENSG00000186212,7
ENSG00000186222,13
ENSG00000186226,1
ENSG00000186230,5
ENSG00000186231,2
ENSG00000186234,5
ENSG00000186235,13
ENSG00000186260,27
ENSG00000186265,11
ENSG00000186272,3
ENSG00000186280,13
ENSG00000186281,15
ENSG00000186283,16
ENSG00000186288,1
ENSG00000186297,3
ENSG00000186298,17
ENSG00000186300,18
ENSG00000186301,9
ENSG00000186306,27
ENSG00000186310,1
ENSG00000186312,11
ENSG00000186314,5
ENSG00000186318,12
ENSG00000186326,6
ENSG00000186329,49
ENSG00000186335,5
ENSG00000186340,14
ENSG00000186350,30
ENSG00000186352,12
ENSG00000186364,14
ENSG00000186369,4
ENSG00000186376,3
ENSG00000186377,2
ENSG00000186395,39
ENSG00000186399,1
ENSG00000186407,28
ENSG00000186409,5
ENSG00000186416,13
ENSG00000186417,12
ENSG00000186431,5
ENSG00000186432,10
ENSG00000186439,1
ENSG00000186446,1
ENSG00000186448,2
ENSG00000186451,6
ENSG00000186452,6
ENSG00000186453,2
ENSG00000186462,1
ENSG00000186466,3
ENSG00000186468,3
ENSG00000186469,16
ENSG00000186470,17
ENSG00000186471,8
ENSG00000186472,2
ENSG00000186474,3
ENSG00000186479,3
ENSG00000186480,15
ENSG00000186481,2
ENSG00000186487,11
ENSG00000186493,5
ENSG00000186496,17
ENSG00000186501,33
ENSG00000186509,2
ENSG00000186510,17
ENSG00000186517,27
ENSG00000186522,11
ENSG00000186523,4
ENSG00000186526,2
ENSG00000186529,3
ENSG00000186532,24
ENSG00000186543,2
ENSG00000186566,8
ENSG00000186567,22
ENSG00000186575,11
ENSG00000186577,8
ENSG00000186583,14
ENSG00000186591,8
ENSG00000186594,17
ENSG00000186603,12
ENSG00000186615,16
ENSG00000186625,13
ENSG00000186628,1
ENSG00000186635,46
ENSG00000186642,22
ENSG00000186648,14
ENSG00000186652,3
ENSG00000186654,15
ENSG00000186660,8
ENSG00000186665,12
ENSG00000186666,17
ENSG00000186675,1
ENSG00000186684,25
ENSG00000186687,25
ENSG00000186710,14
ENSG00000186714,1
ENSG00000186715,4
ENSG00000186716,31
ENSG00000186732,7
ENSG00000186765,1
ENSG00000186766,2
ENSG00000186767,3
ENSG00000186777,2
ENSG00000186787,6
ENSG00000186790,1
ENSG00000186792,13
ENSG00000186806,14
ENSG00000186810,6
ENSG00000186812,15
ENSG00000186814,22
ENSG00000186815,19
ENSG00000186818,18
ENSG00000186825,1
ENSG00000186827,16
ENSG00000186831,5
ENSG00000186832,25
ENSG00000186834,11
ENSG00000186838,1
ENSG00000186847,30
ENSG00000186854,28
ENSG00000186860,14
ENSG00000186862,11
ENSG00000186866,30
ENSG00000186867,1
ENSG00000186868,5
ENSG00000186871,5
ENSG00000186889,8
ENSG00000186891,27
ENSG00000186897,11
ENSG00000186907,10
ENSG00000186908,5
ENSG00000186910,4
ENSG00000186912,1
ENSG00000186918,24
ENSG00000186919,36
ENSG00000186940,1
ENSG00000186951,14
ENSG00000186952,3
ENSG00000186960,4
ENSG00000186973,9
ENSG00000186976,5
ENSG00000186994,12
ENSG00000186998,16
ENSG00000187010,6
ENSG00000187013,8
ENSG00000187017,23
ENSG00000187021,1
ENSG00000187024,34
ENSG00000187026,1
ENSG00000187033,4
ENSG00000187037,9
ENSG00000187045,5
ENSG00000187048,2
ENSG00000187049,20
ENSG00000187051,30
ENSG00000187054,3
ENSG00000187068,9
ENSG00000187079,15
ENSG00000187091,13
ENSG00000187094,8
ENSG00000187097,11
ENSG00000187098,25
ENSG00000187105,13
ENSG00000187109,16
ENSG00000187116,14
ENSG00000187118,13
ENSG00000187122,4
ENSG00000187123,4
ENSG00000187134,14
ENSG00000187135,3
ENSG00000187140,1
ENSG00000187147,21
ENSG00000187151,6
ENSG00000187164,9
ENSG00000187173,1
ENSG00000187185,22
ENSG00000187186,7
ENSG00000187187,10
ENSG00000187189,12
ENSG00000187191,2
ENSG00000187193,15
ENSG00000187210,11
ENSG00000187229,5
ENSG00000187231,10
ENSG00000187239,55
ENSG00000187240,5
ENSG00000187243,1
ENSG00000187244,30
ENSG00000187257,18
ENSG00000187258,3
ENSG00000187260,13
ENSG00000187266,10
ENSG00000187288,2
ENSG00000187323,6
ENSG00000187325,1
ENSG00000187372,1
ENSG00000187391,7
ENSG00000187398,3
ENSG00000187416,3
ENSG00000187446,24
ENSG00000187474,17
ENSG00000187479,15
ENSG00000187486,6
ENSG00000187492,5
ENSG00000187498,45
ENSG00000187504,1
ENSG00000187510,31
ENSG00000187513,2
ENSG00000187514,32
ENSG00000187516,1
ENSG00000187522,33
ENSG00000187527,2
ENSG00000187531,25
ENSG00000187533,20
ENSG00000187534,6
ENSG00000187535,28
ENSG00000187546,3
ENSG00000187550,1
ENSG00000187553,11
ENSG00000187554,8
ENSG00000187555,17
ENSG00000187556,13
ENSG00000187559,1
ENSG00000187566,14
ENSG00000187583,6
ENSG00000187595,14
ENSG00000187601,1
ENSG00000187605,16
ENSG00000187607,6
ENSG00000187608,33
ENSG00000187609,37
ENSG00000187621,8
ENSG00000187624,22
ENSG00000187626,7
ENSG00000187627,12
ENSG00000187630,11
ENSG00000187634,11
ENSG00000187642,9
ENSG00000187650,10
ENSG00000187653,1
ENSG00000187658,15
ENSG00000187664,2
ENSG00000187672,5
ENSG00000187676,4
ENSG00000187678,23
ENSG00000187686,1
ENSG00000187688,12
ENSG00000187689,5
ENSG00000187699,12
ENSG00000187713,27
ENSG00000187715,5
ENSG00000187720,13
ENSG00000187726,9
ENSG00000187730,2
ENSG00000187733,4
ENSG00000187735,13
ENSG00000187736,14
ENSG00000187741,16
ENSG00000187742,21
ENSG00000187753,1
ENSG00000187758,6
ENSG00000187764,28
ENSG00000187772,2
ENSG00000187773,8
ENSG00000187775,70
ENSG00000187778,14
ENSG00000187783,2
ENSG00000187790,4
ENSG00000187792,12
ENSG00000187796,29
ENSG00000187800,10
ENSG00000187801,25
ENSG00000187808,10
ENSG00000187815,21
ENSG00000187824,3
ENSG00000187837,21
ENSG00000187838,9
ENSG00000187840,24
ENSG00000187848,8
ENSG00000187855,2
ENSG00000187860,21
ENSG00000187862,6
ENSG00000187866,15
ENSG00000187867,18
ENSG00000187889,7
ENSG00000187893,3
ENSG00000187902,4
ENSG00000187905,3
ENSG00000187908,13
ENSG00000187912,6
ENSG00000187922,3
ENSG00000187942,13
ENSG00000187950,9
ENSG00000187953,12
ENSG00000187954,5
ENSG00000187955,4
ENSG00000187957,24
ENSG00000187959,1
ENSG00000187961,2
ENSG00000187980,4
ENSG00000187984,7
ENSG00000187987,13
ENSG00000187994,24
ENSG00000187997,48
ENSG00000188001,52
ENSG00000188002,30
ENSG00000188004,13
ENSG00000188010,27
ENSG00000188011,12
ENSG00000188013,1
ENSG00000188015,20
ENSG00000188021,5
ENSG00000188026,24
ENSG00000188032,27
ENSG00000188033,10
ENSG00000188037,14
ENSG00000188038,12
ENSG00000188039,11
ENSG00000188042,28
ENSG00000188051,5
ENSG00000188056,9
ENSG00000188060,3
ENSG00000188064,23
ENSG00000188070,13
ENSG00000188076,1
ENSG00000188078,1
ENSG00000188086,1
ENSG00000188089,1
ENSG00000188092,2
ENSG00000188095,27
ENSG00000188100,7
ENSG00000188101,6
ENSG00000188107,12
ENSG00000188112,19
ENSG00000188120,3
ENSG00000188130,22
ENSG00000188133,1
ENSG00000188153,5
ENSG00000188157,36
ENSG00000188158,5
ENSG00000188167,21
ENSG00000188171,1
ENSG00000188175,7
ENSG00000188176,16
ENSG00000188177,26
ENSG00000188185,8
ENSG00000188186,19
ENSG00000188191,45
ENSG00000188211,7
ENSG00000188215,10
ENSG00000188219,1
ENSG00000188223,11
ENSG00000188227,2
ENSG00000188229,24
ENSG00000188234,2
ENSG00000188242,15
ENSG00000188243,11
ENSG00000188257,10
ENSG00000188263,33
ENSG00000188266,5
ENSG00000188269,9
ENSG00000188277,15
ENSG00000188282,8
ENSG00000188283,2
ENSG00000188290,3
ENSG00000188293,8
ENSG00000188295,16
ENSG00000188305,29
ENSG00000188312,18
ENSG00000188313,5
ENSG00000188315,20
ENSG00000188316,6
ENSG00000188321,1
ENSG00000188322,13
ENSG00000188334,1
ENSG00000188338,8
ENSG00000188342,17
ENSG00000188343,10
ENSG00000188352,16
ENSG00000188365,12
ENSG00000188368,10
ENSG00000188372,31
ENSG00000188373,2
ENSG00000188385,5
ENSG00000188389,13
ENSG00000188393,3
ENSG00000188396,16
ENSG00000188404,11
ENSG00000188408,1
ENSG00000188419,1
ENSG00000188428,15
ENSG00000188452,8
ENSG00000188459,1
ENSG00000188467,5
ENSG00000188483,26
ENSG00000188486,16
ENSG00000188487,4
ENSG00000188488,4
ENSG00000188493,26
ENSG00000188501,8
ENSG00000188505,5
ENSG00000188508,8
ENSG00000188511,10
ENSG00000188517,2
ENSG00000188522,4
ENSG00000188523,3
ENSG00000188529,16
ENSG00000188536,4
ENSG00000188542,14
ENSG00000188549,11
ENSG00000188554,20
ENSG00000188559,10
ENSG00000188566,36
ENSG00000188573,6
ENSG00000188580,2
ENSG00000188581,7
ENSG00000188582,10
ENSG00000188585,5
ENSG00000188596,28
ENSG00000188599,1
ENSG00000188603,17
ENSG00000188610,2
ENSG00000188611,1
ENSG00000188612,20
ENSG00000188613,11
ENSG00000188620,1
ENSG00000188624,4
ENSG00000188626,4
ENSG00000188629,1
ENSG00000188636,9
ENSG00000188641,5
ENSG00000188643,38
ENSG00000188646,1
ENSG00000188647,6
ENSG00000188649,1
ENSG00000188659,2
ENSG00000188660,46
ENSG00000188662,3
ENSG00000188672,17
ENSG00000188674,3
ENSG00000188676,21
ENSG00000188677,21
ENSG00000188681,3
ENSG00000188687,7
ENSG00000188690,8
ENSG00000188693,9
ENSG00000188706,12
ENSG00000188707,31
ENSG00000188710,6
ENSG00000188725,11
ENSG00000188729,1
ENSG00000188730,2
ENSG00000188732,2
ENSG00000188735,19
ENSG00000188738,3
ENSG00000188739,23
ENSG00000188747,25
ENSG00000188760,7
ENSG00000188761,4
ENSG00000188763,2
ENSG00000188765,3
ENSG00000188766,14
ENSG00000188778,4
ENSG00000188783,26
ENSG00000188785,4
ENSG00000188786,14
ENSG00000188803,1
ENSG00000188807,28
ENSG00000188811,6
ENSG00000188816,1
ENSG00000188817,4
ENSG00000188818,11
ENSG00000188820,10
ENSG00000188822,19
ENSG00000188825,23
ENSG00000188827,10
ENSG00000188828,2
ENSG00000188833,26
ENSG00000188846,4
ENSG00000188848,1
ENSG00000188856,2
ENSG00000188859,2
ENSG00000188868,4
ENSG00000188869,2
ENSG00000188878,33
ENSG00000188883,5
ENSG00000188886,11
ENSG00000188895,40
ENSG00000188897,44
ENSG00000188906,7
ENSG00000188910,6
ENSG00000188916,3
ENSG00000188917,4
ENSG00000188921,2
ENSG00000188931,12
ENSG00000188938,31
ENSG00000188958,7
ENSG00000188959,7
ENSG00000188976,3
ENSG00000188981,7
ENSG00000188985,2
ENSG00000188986,30
ENSG00000188992,1
ENSG00000188993,2
ENSG00000188994,7
ENSG00000188997,18
ENSG00000189001,3
ENSG00000189002,1
ENSG00000189007,7
ENSG00000189013,6
ENSG00000189042,2
ENSG00000189043,2
ENSG00000189045,11
ENSG00000189046,13
ENSG00000189050,28
ENSG00000189051,10
ENSG00000189052,1
ENSG00000189056,6
ENSG00000189057,13
ENSG00000189058,13
ENSG00000189060,24
ENSG00000189067,57
ENSG00000189068,11
ENSG00000189077,18
ENSG00000189079,5
ENSG00000189090,1
ENSG00000189091,21
ENSG00000189099,1
ENSG00000189108,5
ENSG00000189114,34
ENSG00000189120,10
ENSG00000189127,2
ENSG00000189129,11
ENSG00000189134,6
ENSG00000189136,9
ENSG00000189143,25
ENSG00000189144,2
ENSG00000189149,17
ENSG00000189152,2
ENSG00000189157,8
ENSG00000189159,25
ENSG00000189164,1
ENSG00000189167,18
ENSG00000189171,34
ENSG00000189180,4
ENSG00000189182,19
ENSG00000189184,4
ENSG00000189186,3
ENSG00000189190,4
ENSG00000189195,7
ENSG00000189196,1
ENSG00000189212,1
ENSG00000189221,4
ENSG00000189223,35
ENSG00000189227,4
ENSG00000189229,3
ENSG00000189233,13
ENSG00000189238,1
ENSG00000189241,17
ENSG00000189266,24
ENSG00000189269,3
ENSG00000189275,1
ENSG00000189280,6
ENSG00000189283,7
ENSG00000189292,6
ENSG00000189298,12
ENSG00000189306,6
ENSG00000189308,23
ENSG00000189316,4
ENSG00000189319,28
ENSG00000189320,5
ENSG00000189325,13
ENSG00000189334,31
ENSG00000189337,37
ENSG00000189339,13
ENSG00000189343,17
ENSG00000189350,19
ENSG00000189362,31
ENSG00000189366,1
ENSG00000189367,9
ENSG00000189369,1
ENSG00000189375,1
ENSG00000189376,18
ENSG00000189377,7
ENSG00000189403,32
ENSG00000189409,11
ENSG00000189410,10
ENSG00000189419,8
ENSG00000189430,8
ENSG00000189431,4
ENSG00000189433,5
ENSG00000196072,11
ENSG00000196074,13
ENSG00000196081,1
ENSG00000196083,17
ENSG00000196090,3
ENSG00000196091,14
ENSG00000196092,12
ENSG00000196096,6
ENSG00000196104,3
ENSG00000196109,1
ENSG00000196110,1
ENSG00000196114,13
ENSG00000196115,1
ENSG00000196116,7
ENSG00000196118,14
ENSG00000196123,16
ENSG00000196126,41
ENSG00000196132,19
ENSG00000196136,3
ENSG00000196139,23
ENSG00000196141,12
ENSG00000196150,16
ENSG00000196151,12
ENSG00000196152,17
ENSG00000196154,34
ENSG00000196155,9
ENSG00000196156,1
ENSG00000196159,3
ENSG00000196166,16
ENSG00000196167,13
ENSG00000196169,5
ENSG00000196172,4
ENSG00000196177,1
ENSG00000196182,19
ENSG00000196187,37
ENSG00000196188,6
ENSG00000196189,36
ENSG00000196196,17
ENSG00000196199,13
ENSG00000196204,9
ENSG00000196205,16
ENSG00000196208,19
ENSG00000196209,9
ENSG00000196214,5
ENSG00000196218,18
ENSG00000196220,9
ENSG00000196224,1
ENSG00000196227,14
ENSG00000196228,1
ENSG00000196230,47
ENSG00000196233,27
ENSG00000196235,10
ENSG00000196236,22
ENSG00000196240,6
ENSG00000196242,1
ENSG00000196243,1
ENSG00000196247,5
ENSG00000196260,33
ENSG00000196262,29
ENSG00000196263,2
ENSG00000196267,5
ENSG00000196268,5
ENSG00000196275,11
ENSG00000196277,6
ENSG00000196284,46
ENSG00000196290,20
ENSG00000196295,16
ENSG00000196296,11
ENSG00000196301,48
ENSG00000196302,7
ENSG00000196305,18
ENSG00000196312,3
ENSG00000196313,4
ENSG00000196323,9
ENSG00000196329,56
ENSG00000196335,4
ENSG00000196337,13
ENSG00000196338,1
ENSG00000196344,1
ENSG00000196345,1
ENSG00000196350,1
ENSG00000196352,28
ENSG00000196353,7
ENSG00000196357,9
ENSG00000196358,8
ENSG00000196361,5
ENSG00000196363,14
ENSG00000196364,1
ENSG00000196365,3
ENSG00000196366,42
ENSG00000196367,4
ENSG00000196368,2
ENSG00000196369,4
ENSG00000196371,9
ENSG00000196372,18
ENSG00000196376,4
ENSG00000196378,13
ENSG00000196381,1
ENSG00000196387,3
ENSG00000196388,23
ENSG00000196391,33
ENSG00000196396,67
ENSG00000196405,30
ENSG00000196407,9
ENSG00000196408,21
ENSG00000196411,23
ENSG00000196415,12
ENSG00000196417,4
ENSG00000196418,4
ENSG00000196419,29
ENSG00000196420,37
ENSG00000196421,21
ENSG00000196422,13
ENSG00000196427,2
ENSG00000196428,9
ENSG00000196431,11
ENSG00000196433,1
ENSG00000196436,2
ENSG00000196437,2
ENSG00000196440,3
ENSG00000196449,11
ENSG00000196453,12
ENSG00000196455,6
ENSG00000196456,40
ENSG00000196458,3
ENSG00000196459,17
ENSG00000196460,19
ENSG00000196465,15
ENSG00000196466,4
ENSG00000196468,1
ENSG00000196470,15
ENSG00000196472,2
ENSG00000196476,9
ENSG00000196482,7
ENSG00000196497,14
ENSG00000196498,63
ENSG00000196502,15
ENSG00000196503,5
ENSG00000196504,20
ENSG00000196505,27
ENSG00000196507,14
ENSG00000196510,38
ENSG00000196511,3
ENSG00000196517,9
ENSG00000196526,18
ENSG00000196531,18
ENSG00000196535,13
ENSG00000196542,4
ENSG00000196544,20
ENSG00000196547,23
ENSG00000196549,11
ENSG00000196550,7
ENSG00000196553,1
ENSG00000196557,1
ENSG00000196562,30
ENSG00000196565,1
ENSG00000196566,12
ENSG00000196569,15
ENSG00000196570,1
ENSG00000196576,31
ENSG00000196581,5
ENSG00000196584,4
ENSG00000196586,9
ENSG00000196588,30
ENSG00000196591,7
ENSG00000196593,1
ENSG00000196597,9
ENSG00000196604,1
ENSG00000196605,11
ENSG00000196611,14
ENSG00000196616,6
ENSG00000196620,6
ENSG00000196628,38
ENSG00000196632,3
ENSG00000196636,2
ENSG00000196639,24
ENSG00000196642,45
ENSG00000196646,2
ENSG00000196652,21
ENSG00000196653,1
ENSG00000196655,17
ENSG00000196656,1
ENSG00000196659,12
ENSG00000196660,3
ENSG00000196663,15
ENSG00000196664,32
ENSG00000196666,4
ENSG00000196668,15
ENSG00000196670,18
ENSG00000196678,14
ENSG00000196683,9
ENSG00000196684,31
ENSG00000196689,2
ENSG00000196693,4
ENSG00000196696,4
ENSG00000196700,25
ENSG00000196704,38
ENSG00000196705,3
ENSG00000196711,7
ENSG00000196712,22
ENSG00000196715,4
ENSG00000196724,6
ENSG00000196730,34
ENSG00000196735,43
ENSG00000196739,4
ENSG00000196741,16
ENSG00000196743,52
ENSG00000196747,21
ENSG00000196748,2
ENSG00000196754,41
ENSG00000196756,6
ENSG00000196757,4
ENSG00000196767,1
ENSG00000196772,1
ENSG00000196776,14
ENSG00000196778,1
ENSG00000196781,8
ENSG00000196782,16
ENSG00000196787,5
ENSG00000196792,13
ENSG00000196793,9
ENSG00000196796,1
ENSG00000196810,24
ENSG00000196811,1
ENSG00000196812,20
ENSG00000196814,14
ENSG00000196821,22
ENSG00000196826,8
ENSG00000196834,2
ENSG00000196839,24
ENSG00000196843,20
ENSG00000196850,18
ENSG00000196859,14
ENSG00000196860,8
ENSG00000196862,2
ENSG00000196865,7
ENSG00000196866,18
ENSG00000196867,1
ENSG00000196872,36
ENSG00000196873,1
ENSG00000196876,10
ENSG00000196878,32
ENSG00000196890,13
ENSG00000196911,9
ENSG00000196912,11
ENSG00000196914,20
ENSG00000196917,29
ENSG00000196922,11
ENSG00000196923,12
ENSG00000196924,33
ENSG00000196932,1
ENSG00000196933,1
ENSG00000196935,13
ENSG00000196937,4
ENSG00000196943,23
ENSG00000196946,2
ENSG00000196950,13
ENSG00000196951,12
ENSG00000196954,16
ENSG00000196961,25
ENSG00000196967,2
ENSG00000196968,14
ENSG00000196972,3
ENSG00000196975,42
ENSG00000196976,16
ENSG00000196981,12
ENSG00000196990,3
ENSG00000196993,1
ENSG00000196998,15
ENSG00000197006,20
ENSG00000197008,6
ENSG00000197013,4
ENSG00000197016,1
ENSG00000197019,10
ENSG00000197020,1
ENSG00000197021,1
ENSG00000197024,14
ENSG00000197037,21
ENSG00000197043,35
ENSG00000197044,5
ENSG00000197045,11
ENSG00000197046,9
ENSG00000197050,3
ENSG00000197054,1
ENSG00000197056,6
ENSG00000197057,12
ENSG00000197061,19
ENSG00000197062,12
ENSG00000197063,25
ENSG00000197070,29
ENSG00000197077,15
ENSG00000197079,10
ENSG00000197081,23
ENSG00000197083,7
ENSG00000197084,5
ENSG00000197085,3
ENSG00000197093,15
ENSG00000197099,12
ENSG00000197102,21
ENSG00000197106,2
ENSG00000197111,17
ENSG00000197114,27
ENSG00000197119,14
ENSG00000197121,8
ENSG00000197122,29
ENSG00000197124,5
ENSG00000197128,2
ENSG00000197134,1
ENSG00000197136,67
ENSG00000197140,7
ENSG00000197142,10
ENSG00000197147,25
ENSG00000197150,18
ENSG00000197153,21
ENSG00000197157,10
ENSG00000197162,19
